VictimId,Age,Gender,Ethnicity
305232,45,M,Hispanic
714694,0,X,Unknown
482638,48,M,Hispanic
401239,0,X,Unknown
355182,0,X,Unknown
837186,0,X,Unknown
248635,17,M,Hispanic
632045,47,M,Asian
955472,23,X,Unknown
947300,19,M,Other
909655,27,F,Hispanic
940381,0,X,Unknown
202356,0,X,Unknown
962009,39,M,White
581197,38,F,Black
489633,0,X,Unknown
752678,0,X,Unknown
857706,22,X,Unknown
498561,0,X,Unknown
619760,76,F,White
508216,32,M,Hispanic
589156,52,F,White
904083,27,M,White
605813,35,M,Hispanic
933946,32,M,Other
538304,53,M,White
679420,3,F,White
881218,4,F,Hispanic
716974,43,M,Hispanic
690835,35,M,Unknown
929634,27,F,Black
632342,39,M,White
893480,0,X,Unknown
353330,47,M,Black
794695,36,F,Black
222561,34,M,Black
335133,0,X,Unknown
115795,34,F,Black
633156,25,F,Black
455401,31,M,White
376151,49,F,White
824320,54,F,Other
631127,53,M,Asian
23088,0,X,Unknown
374422,35,M,White
798943,16,M,Hispanic
10849,29,F,Black
938104,61,M,Other
379108,3,M,Black
420319,42,F,White
437410,28,M,Hispanic
369507,4,M,Black
273795,44,F,Black
354096,0,X,Unknown
284287,0,X,Unknown
189707,0,X,Unknown
583788,43,F,White
806197,66,M,White
510674,0,M,Other
592528,24,F,White
536951,0,M,Unknown
228492,53,M,White
857918,35,F,Hispanic
888279,0,X,Unknown
906085,35,M,White
695025,35,M,Unknown
624701,3,M,Black
891797,29,F,Other
875592,47,F,Hispanic
775383,51,F,White
328674,31,M,Other
435662,55,M,White
551736,67,F,Hispanic
546333,66,M,Hispanic
800613,35,F,Hispanic
151107,49,F,White
380856,31,M,Hispanic
331786,0,X,Unknown
339658,69,F,Hispanic
802249,47,M,Unknown
887747,0,X,Unknown
859070,63,M,Black
858214,16,M,Asian
514785,0,X,Unknown
832818,4,M,White
830364,0,X,Unknown
542613,0,X,Unknown
682491,55,M,Black
551205,57,F,White
398705,54,F,Hispanic
268438,48,M,Black
87788,38,M,White
321328,64,F,Black
306235,52,F,Hispanic
841543,51,F,White
842812,29,M,Asian
170619,72,F,Black
676498,0,X,Unknown
42345,38,F,Other
324622,26,F,Other
346260,0,X,Unknown
666246,0,X,Unknown
725196,0,X,Unknown
669610,0,M,White
586656,26,F,White
314646,36,M,White
789796,46,F,White
859128,0,X,Unknown
283982,73,M,Other
14950,0,M,White
586017,38,M,White
431155,3,M,Hispanic
904825,0,X,Unknown
914585,61,F,Black
205952,33,M,White
94525,0,X,Unknown
761414,34,F,Black
486016,0,X,Unknown
542189,0,X,Unknown
254138,57,M,Other
726992,0,X,Unknown
920132,36,M,Hispanic
893868,36,F,Black
824453,53,M,White
340377,55,M,Hispanic
23894,0,X,Unknown
722440,27,F,Hispanic
253226,5,F,Black
6991,0,M,Other
758803,19,F,Hispanic
720900,0,X,Unknown
682563,48,F,Hispanic
464757,54,F,Other
436203,38,M,White
184851,16,F,Hispanic
944614,23,X,Unknown
328045,3,M,Hispanic
194183,0,X,Unknown
525758,12,M,Hispanic
38572,0,X,Unknown
428296,0,X,Unknown
244603,0,X,Unknown
80865,27,M,White
866356,28,F,Hispanic
878138,42,F,White
72630,2,F,Black
947341,0,X,Unknown
894687,0,X,Unknown
209568,0,X,Unknown
3225,0,X,Unknown
934762,0,X,Unknown
298081,0,X,Unknown
287129,3,M,Hispanic
377328,0,X,Unknown
767221,48,F,White
263266,0,X,Unknown
185970,36,M,Hispanic
605419,55,M,Black
809409,19,M,Other
41963,52,F,Black
790605,0,X,Unknown
99860,0,M,Other
752212,38,M,Black
633343,0,X,Unknown
913788,23,X,Unknown
561853,0,X,Unknown
484999,29,F,Hispanic
810441,0,X,Unknown
240994,29,M,White
814547,61,M,White
860910,24,F,Asian
875178,28,M,Black
22991,3,F,White
521529,0,X,Unknown
44258,29,M,White
44627,0,X,Unknown
151656,31,F,White
471453,0,X,Unknown
30400,37,M,White
922133,0,X,Unknown
220177,16,M,Hispanic
817596,49,F,White
590246,0,M,Asian
102208,36,M,Hispanic
376899,6,M,Asian
528379,0,X,Unknown
25522,42,M,Black
181917,5,F,Hispanic
225947,52,F,Hispanic
908735,21,F,Hispanic
40537,0,X,Unknown
492721,54,F,Hispanic
616603,46,F,Black
448783,98,F,White
849547,64,M,Other
3382,56,M,Hispanic
498813,59,M,Other
956761,27,F,Asian
554748,37,M,Hispanic
67534,53,F,Black
691750,3,F,Hispanic
32338,58,M,White
357078,23,F,Hispanic
248028,5,F,Black
5953,61,F,Black
617191,0,X,Unknown
177512,31,F,Black
567553,46,F,Black
745679,42,M,Hispanic
49027,38,F,White
893923,7,M,White
902675,47,F,White
495637,29,F,Other
492120,57,F,Hispanic
601664,41,F,Hispanic
536776,0,X,Unknown
301529,29,F,Black
312117,0,X,Unknown
576045,33,M,Black
537299,28,F,Other
302699,0,X,Unknown
74134,33,M,Black
30614,26,M,Other
553214,0,X,Unknown
715853,42,M,Hispanic
866859,0,X,Unknown
247300,34,M,Hispanic
57888,27,F,Hispanic
423340,53,M,Hispanic
948446,61,M,White
372092,74,M,Hispanic
407159,51,F,Black
886733,0,X,Unknown
479288,54,F,Black
220517,28,M,Black
805157,8,F,White
139654,3,F,Hispanic
540400,43,F,White
121188,0,X,Unknown
882979,44,M,White
927040,4,F,Other
536376,58,M,White
439447,0,X,Unknown
327252,69,M,White
786321,0,X,Unknown
536313,59,F,Black
418462,5,F,White
449460,21,F,Hispanic
794878,0,X,Unknown
705465,62,F,Black
206414,19,F,White
886318,0,X,Unknown
621068,0,X,Unknown
118849,46,F,White
94622,21,F,Black
673384,0,M,White
891822,0,X,Unknown
349719,0,X,Unknown
681745,26,M,Hispanic
175416,42,F,Hispanic
360508,0,M,Black
397254,41,M,Black
373728,2,X,Unknown
644383,29,M,Black
83547,47,M,Hispanic
127421,18,X,Unknown
615636,41,F,Hispanic
238315,29,F,Hispanic
689440,0,M,Other
112579,25,F,Black
201450,35,M,Hispanic
543150,35,M,Hispanic
855232,0,X,Unknown
317829,45,M,White
291077,26,F,White
927189,0,X,Unknown
317061,64,M,Asian
838621,38,M,White
332194,57,M,White
368626,0,X,Unknown
614486,22,F,Asian
802411,0,X,Unknown
861908,32,F,White
903940,0,X,Unknown
202463,42,F,Hispanic
662521,67,F,Hispanic
256038,42,M,White
911720,23,F,Hispanic
128027,11,M,Hispanic
722152,35,M,White
739194,46,F,White
817890,64,M,Asian
9151,7,M,Hispanic
287720,76,M,White
577299,53,F,Black
885180,26,M,White
455702,0,X,Unknown
796542,43,F,Hispanic
936527,0,X,Unknown
711373,51,F,Hispanic
863281,0,X,Unknown
319184,4,M,Black
466991,43,F,Hispanic
362518,3,F,White
250855,62,M,Black
636457,79,M,Hispanic
566055,0,X,Unknown
149216,35,F,Hispanic
648483,52,F,Black
938717,0,X,Unknown
573382,38,M,Hispanic
246229,32,M,White
55757,42,M,Hispanic
233774,35,M,Hispanic
230160,45,M,White
16383,0,X,Unknown
599691,21,M,Other
957715,47,F,Hispanic
794550,2,M,White
35589,25,F,Hispanic
655548,0,X,Unknown
130454,59,F,Black
846889,73,F,Hispanic
14578,39,M,Hispanic
773641,57,F,Other
744605,0,X,Unknown
339182,41,M,Asian
607160,3,F,Black
597501,0,X,Unknown
118572,0,X,Unknown
545096,0,X,Unknown
686040,0,X,Unknown
577792,0,X,Unknown
49916,45,F,White
536181,59,M,Black
882595,45,M,White
327217,37,M,Other
195740,0,X,Unknown
880269,57,F,Black
92283,0,M,White
884794,0,F,Unknown
335562,37,M,Hispanic
404388,64,F,White
695584,2,X,Unknown
803732,14,F,Black
531057,4,F,White
214027,42,M,Black
151718,26,M,White
384513,31,F,Other
187856,38,F,Hispanic
937316,33,M,Other
544988,25,F,Hispanic
48739,43,F,Hispanic
464488,0,M,White
60927,53,F,Black
580252,32,F,Hispanic
106255,0,X,Unknown
746420,22,M,Hispanic
172727,0,X,Unknown
897580,0,X,Unknown
698781,22,F,Asian
842102,22,X,Unknown
444621,29,F,Hispanic
63655,27,M,White
613832,24,F,White
512521,0,X,Unknown
528717,52,F,Hispanic
573520,37,F,Hispanic
268106,62,M,Black
896706,23,X,Unknown
949679,39,M,Hispanic
879736,0,X,Unknown
416597,0,X,Unknown
961197,0,X,Unknown
753017,3,F,Other
446944,21,M,White
71413,4,M,Other
758813,57,F,Other
815146,0,X,Unknown
757142,0,X,Unknown
556535,32,F,Hispanic
606865,5,F,Black
472778,41,F,Hispanic
810881,28,F,White
565962,39,F,White
202649,35,M,White
22495,8,F,Hispanic
341618,38,F,Hispanic
299258,45,M,White
67080,0,X,Unknown
791864,0,X,Unknown
390510,0,X,Unknown
553049,57,M,Black
604739,22,M,White
817238,59,F,White
863154,2,F,Hispanic
129883,57,M,Black
349722,22,F,Hispanic
553282,54,F,Black
218220,4,F,Asian
327529,59,M,White
293639,0,X,Unknown
721703,22,X,Unknown
550803,19,M,Hispanic
758057,32,F,Hispanic
774691,0,X,Unknown
689434,22,M,Hispanic
924617,49,F,Hispanic
893010,35,M,White
627305,21,X,Unknown
161168,31,F,Hispanic
19704,22,M,Hispanic
75546,32,F,Black
216865,28,F,Hispanic
397544,3,M,Black
658871,38,M,Hispanic
667894,41,F,Asian
258829,0,X,Unknown
330973,46,M,Black
94988,37,F,Hispanic
390911,73,M,Hispanic
868203,7,M,Other
156246,58,M,Black
295611,71,F,Black
260297,51,M,Hispanic
513504,36,F,Black
785684,33,F,White
474628,28,F,White
860431,78,M,Other
183682,22,M,Hispanic
575604,55,F,Hispanic
620281,0,X,Unknown
646416,56,M,Black
852150,2,M,Hispanic
623471,24,F,White
871361,61,F,White
214841,27,F,Black
413083,35,F,Black
666403,32,M,White
863320,3,F,Hispanic
738653,49,M,Black
574703,17,F,Black
634113,3,F,Hispanic
254380,28,M,Black
757054,0,X,Unknown
899118,29,M,White
269730,52,F,White
434664,0,X,Unknown
564182,78,M,White
244375,69,M,Other
865008,0,X,Unknown
820246,68,M,Other
335969,0,X,Unknown
336721,22,F,White
615862,48,M,Hispanic
367025,39,M,White
202571,2,F,Black
141360,24,M,White
159324,65,M,Other
911451,19,F,White
937661,0,X,Unknown
958425,0,M,White
400766,31,F,Black
500721,63,M,White
515853,45,M,Hispanic
409105,37,M,Hispanic
188835,0,X,Unknown
117715,24,M,White
747701,0,X,Unknown
717118,68,M,Hispanic
60623,56,F,Hispanic
175701,74,F,Other
765240,18,F,Hispanic
440836,29,M,Black
793772,58,F,White
294920,63,M,White
71002,35,M,Black
396898,56,M,White
128692,0,X,Unknown
489748,64,M,White
330218,51,F,White
281981,51,F,Black
320509,35,F,Other
710063,5,F,Other
353310,0,X,Unknown
375791,66,F,Black
131700,58,F,Hispanic
691561,25,M,Other
526299,32,F,Hispanic
777370,28,M,White
462592,19,X,Unknown
163077,25,M,Hispanic
312757,22,M,Hispanic
637671,42,M,White
460546,0,X,Unknown
94281,21,M,Hispanic
694655,91,F,Asian
957589,32,M,Other
74352,39,F,Hispanic
571235,0,X,Unknown
483767,62,M,White
408763,26,F,Asian
919031,16,M,Hispanic
518830,29,F,Black
454470,7,F,Asian
676578,0,M,Hispanic
312243,24,F,Hispanic
741439,0,X,Unknown
815181,18,F,Hispanic
624419,38,F,Other
863103,29,M,Hispanic
728861,9,F,Hispanic
276445,0,X,Unknown
95356,0,X,Unknown
787005,0,M,Black
316272,3,M,Black
771021,66,M,Asian
131394,0,X,Unknown
545348,0,X,Unknown
749359,41,F,Black
302856,43,M,Hispanic
863489,0,X,Unknown
672410,44,F,Asian
69550,24,F,Hispanic
115684,24,M,Other
174243,33,F,Hispanic
591939,0,X,Unknown
699788,28,F,Hispanic
377244,49,F,Hispanic
4486,0,X,Unknown
175302,35,F,White
234866,39,F,Hispanic
256768,15,M,Black
955513,0,X,Unknown
161869,13,F,White
785876,38,F,Hispanic
631594,55,M,Hispanic
227743,24,M,Other
750136,31,F,White
639125,3,F,Hispanic
766450,0,X,Unknown
657928,0,X,Unknown
636936,3,F,Hispanic
225763,32,M,Hispanic
844242,14,M,Hispanic
959500,35,M,Unknown
685748,0,X,Unknown
931329,0,X,Unknown
202979,46,F,Hispanic
506941,53,F,Black
704890,34,M,Black
149498,14,F,Hispanic
141174,2,F,Hispanic
601898,69,F,Hispanic
687720,54,F,White
182894,0,X,Unknown
512747,0,X,Unknown
466930,18,F,Black
521377,29,F,Hispanic
765743,55,M,Hispanic
543155,44,F,Hispanic
861966,74,F,White
580754,59,F,Black
448092,26,M,Asian
750414,57,F,White
31671,5,F,Black
708138,49,M,Asian
212114,4,F,Other
228125,6,F,White
678916,46,M,Hispanic
67948,0,X,Unknown
247533,0,X,Unknown
454720,18,M,Black
550943,0,X,Unknown
617471,6,M,Hispanic
864967,0,X,Unknown
240126,46,M,White
828190,27,F,Hispanic
713208,43,F,White
825937,0,X,Unknown
632660,21,M,Other
368636,0,X,Unknown
286360,49,M,White
608781,0,X,Unknown
860756,52,F,Black
655573,0,M,White
3396,88,F,White
386807,51,F,Hispanic
915897,0,X,Unknown
420693,35,M,Hispanic
84817,3,M,Other
268648,0,X,Unknown
256120,46,F,Black
619663,57,F,Black
956059,43,M,Hispanic
224513,48,M,White
880366,39,F,Other
834437,35,F,Other
897449,61,F,Black
243143,53,F,Hispanic
256411,36,M,White
900893,0,X,Unknown
325963,69,M,Hispanic
855950,18,F,Hispanic
616492,33,F,Hispanic
272833,0,X,Unknown
858590,38,F,Hispanic
812470,26,M,White
144779,0,X,Unknown
762679,33,M,Hispanic
337118,49,M,Black
722327,0,X,Unknown
835232,0,M,White
464495,28,F,Hispanic
331063,5,M,Hispanic
811892,5,M,Hispanic
412520,66,M,Hispanic
801122,32,F,Hispanic
664333,27,F,Hispanic
609931,3,M,White
231756,0,X,Unknown
191474,58,M,Black
746262,47,F,Black
909146,0,X,Unknown
806341,0,X,Unknown
530250,0,X,Unknown
551595,0,M,Other
495946,38,M,White
412216,55,F,White
799082,44,M,Other
233455,43,F,Black
195745,34,M,White
562434,0,X,Unknown
824138,32,F,Hispanic
919241,0,X,Unknown
892921,15,M,Hispanic
814867,0,X,Unknown
43227,52,M,Hispanic
664467,0,X,Unknown
116373,0,X,Unknown
336837,39,M,White
720343,38,F,Hispanic
340028,38,F,Black
259957,51,M,Black
276836,5,M,White
818990,51,F,Hispanic
878388,26,M,Hispanic
184274,0,X,Unknown
844635,0,X,Unknown
456533,0,X,Unknown
390947,26,F,Hispanic
321889,61,F,White
223757,41,M,Hispanic
689877,55,F,Other
886570,5,M,White
911059,0,X,Unknown
674758,0,X,Unknown
518329,54,M,Black
317957,27,F,White
915682,42,M,Other
100801,31,M,White
590852,73,F,Black
741643,2,F,White
55783,32,M,Other
46978,0,X,Unknown
916745,35,M,White
775694,0,X,Unknown
101136,28,F,Black
312989,22,F,Black
274413,37,M,Hispanic
694527,55,M,Hispanic
634839,14,F,Hispanic
543257,24,F,Hispanic
559814,35,M,Black
900480,32,F,Hispanic
445800,0,X,Unknown
638858,67,F,White
8020,19,X,Unknown
75075,22,F,White
585499,49,F,Hispanic
749070,0,X,Unknown
584111,33,F,Other
131764,34,F,Hispanic
620968,43,M,White
521855,48,F,White
714699,38,M,Asian
12293,48,M,Asian
860461,0,X,Unknown
666366,26,M,White
540927,0,X,Unknown
837042,0,X,Unknown
584833,5,F,White
868731,38,F,Hispanic
549915,34,M,Hispanic
637511,26,F,White
940337,28,M,Other
898579,0,X,Unknown
265025,28,M,Other
709878,2,M,Hispanic
769108,0,X,Unknown
482987,51,F,Asian
702718,32,M,White
371954,2,X,Unknown
303719,32,F,White
959084,21,F,Other
238534,46,F,Hispanic
328489,0,X,Unknown
67642,33,M,Black
946883,0,X,Unknown
861674,29,M,Black
882493,53,F,Black
387642,26,F,White
962290,34,F,White
115003,0,X,Unknown
795763,59,M,White
679751,47,M,Black
783759,4,M,Hispanic
458125,37,M,Hispanic
531706,56,M,White
170538,46,F,White
680638,33,M,Hispanic
782800,0,X,Unknown
150195,78,F,Hispanic
538818,39,M,Hispanic
657686,32,F,White
45528,12,F,Black
511911,35,M,Hispanic
749422,64,M,White
803763,0,X,Unknown
607883,0,X,Unknown
861252,32,F,Guamanian
678434,0,X,Unknown
745021,22,F,Hispanic
118007,87,M,Black
542852,17,F,White
234925,33,F,White
280777,0,X,Unknown
764892,64,F,Asian
252241,0,X,Unknown
602858,0,X,Unknown
535160,29,M,Hispanic
665162,24,F,White
317838,0,X,Unknown
668393,24,F,Hispanic
526641,26,M,Asian
365367,0,X,Unknown
597775,19,M,Hispanic
716071,72,F,White
191468,0,X,Unknown
676496,0,X,Unknown
752098,32,F,Hispanic
248192,29,M,Hispanic
438013,0,M,Other
768371,37,M,White
557062,64,F,Hispanic
80775,0,X,Unknown
100005,77,M,Hispanic
53016,49,F,Asian
632161,22,F,Hispanic
503369,0,X,Unknown
102335,56,M,Black
662479,58,M,Hispanic
314063,23,F,Black
467606,71,M,Other
478364,37,F,Hispanic
486746,27,M,Hispanic
615901,53,F,Other
390774,68,M,White
339395,5,M,Black
644659,56,F,Black
121812,3,F,Hispanic
176987,56,M,Other
170293,33,M,Hispanic
212807,35,M,White
445893,34,M,Other
223954,0,X,Unknown
745989,14,F,Hispanic
922566,42,F,Other
378319,43,M,Hispanic
369050,66,M,White
431397,37,M,Hispanic
112216,45,F,Hispanic
305733,0,M,White
10118,0,X,Unknown
17000,41,M,Black
841176,25,M,Hispanic
472292,0,X,Unknown
189896,33,M,White
744827,4,M,Other
85629,27,F,Black
419831,27,F,Black
252295,25,M,Asian
683502,34,F,White
144872,0,X,Unknown
432313,22,F,Hispanic
630985,35,F,White
705016,0,X,Unknown
377359,0,X,Unknown
547272,21,F,Hispanic
898572,0,X,Unknown
703621,0,X,Unknown
361101,2,F,White
493412,44,M,White
440945,24,F,Hispanic
885343,3,F,Asian
634719,0,X,Unknown
10121,34,M,Asian
707863,0,X,Unknown
214768,31,F,Hispanic
843926,31,F,Black
96973,26,F,Hispanic
662726,22,F,White
488671,0,X,Unknown
671824,28,F,White
699003,25,M,Hispanic
168431,84,M,Hispanic
254018,59,M,White
791812,22,M,Hispanic
205836,19,X,Unknown
447443,5,M,White
817098,25,F,Black
917204,61,M,White
138617,24,M,Hispanic
593899,31,F,Hispanic
527814,0,X,Unknown
813217,48,M,White
335861,0,X,Unknown
724902,0,M,Unknown
170743,31,F,White
626852,25,F,Other
67885,0,X,Unknown
531552,2,M,Hispanic
198413,2,M,Asian
735192,19,F,Black
663994,29,F,Black
767790,0,X,Unknown
841934,19,M,Hispanic
683479,0,X,Unknown
813405,0,X,Unknown
951459,35,F,Hispanic
350573,0,X,Unknown
859073,35,M,Hispanic
943833,3,M,Black
847629,0,X,Unknown
230912,0,M,Other
84849,25,F,Hispanic
662853,0,X,Unknown
740786,38,M,Other
875702,5,F,Black
598173,52,F,Hispanic
155809,22,F,Hispanic
862837,0,M,White
811998,29,M,Hispanic
533124,0,X,Unknown
44786,65,F,Black
123919,38,F,Asian
171943,0,X,Unknown
439601,0,X,Unknown
953269,35,M,Hispanic
935948,27,F,White
203027,79,M,Black
494337,44,M,Hispanic
639285,0,X,Unknown
761549,19,M,Hispanic
821767,31,M,Other
493183,3,F,Hispanic
232847,0,X,Unknown
514044,23,F,Black
160871,27,M,Black
722116,55,M,Hispanic
574055,28,M,Black
573816,0,X,Unknown
439256,0,M,Other
157461,0,X,Unknown
173187,23,M,Hispanic
266690,34,M,Hispanic
8593,19,X,Unknown
27318,0,X,Unknown
403727,3,F,Laotian
623620,0,X,Unknown
61248,27,M,Hispanic
619125,59,F,Black
12548,28,M,Hispanic
844181,22,M,Black
43234,34,M,Hispanic
615422,67,F,White
873105,31,M,Hispanic
229536,38,F,Hispanic
61152,69,M,Hispanic
870731,9,F,Hispanic
797807,0,X,Unknown
498519,0,X,Unknown
778022,22,M,Hispanic
121045,47,F,White
501832,47,F,Black
734960,22,F,Black
69868,62,M,Hispanic
695921,42,F,Hispanic
51064,44,M,White
529768,25,F,White
714441,21,F,White
881905,55,M,Black
686716,0,X,Unknown
154906,22,F,Hispanic
316792,79,F,Black
162916,34,M,Hispanic
85916,23,M,Hispanic
126226,57,F,Hispanic
559761,41,M,Hispanic
869621,33,F,Black
241583,41,M,Black
33225,3,F,Hispanic
30786,0,X,Unknown
457303,0,X,Unknown
518108,17,F,Hispanic
503832,28,M,Hispanic
104631,12,F,Black
548297,67,M,Hispanic
645067,32,F,White
712467,38,M,White
210370,31,M,Hispanic
618033,28,M,Asian
916832,26,M,White
266847,7,M,White
897299,0,X,Unknown
272664,65,M,Hispanic
132577,0,X,Unknown
271486,26,M,Hispanic
12340,0,X,Unknown
317666,3,M,Hispanic
895088,14,F,Hispanic
302516,25,F,Hispanic
317645,28,M,White
846093,0,X,Unknown
730416,32,F,Hispanic
752061,0,X,Unknown
154354,2,F,Hispanic
460549,45,F,Hispanic
582666,0,X,Unknown
751906,27,F,Hispanic
170225,3,F,Black
415756,69,M,Black
324089,24,F,Black
63009,21,F,White
189658,25,M,Hispanic
337340,0,X,Unknown
86472,4,F,Hispanic
482391,28,F,Hispanic
609034,38,F,Black
881925,28,F,Other
952779,0,X,Unknown
843493,0,X,Unknown
639871,0,X,Unknown
546997,47,F,Hispanic
885998,0,X,Unknown
602538,31,M,Hispanic
769277,25,F,Asian
835869,0,X,Unknown
646036,0,X,Unknown
724897,32,M,Black
147333,45,M,White
408014,6,M,Asian
173693,16,F,Hispanic
513394,32,F,Hispanic
364193,38,M,Hispanic
263718,12,F,Hispanic
522866,5,F,Hispanic
402876,33,M,White
113978,36,M,Black
291910,33,F,Black
205479,37,M,Hispanic
839050,44,M,Black
813498,39,M,White
359471,29,F,White
263699,2,X,Unknown
446617,44,M,White
69202,67,F,Other
498070,0,X,Unknown
7346,36,M,Other
839704,41,M,Asian
385759,5,M,White
614680,0,X,Unknown
20760,19,M,Asian
956592,4,M,Other
649813,24,M,Hispanic
938225,0,X,Unknown
182555,29,F,Black
522151,0,X,Unknown
744789,28,M,Hispanic
229071,0,X,Unknown
825096,0,X,Unknown
608989,51,F,Hispanic
131668,28,M,White
572926,26,M,Hispanic
13640,0,X,Unknown
597955,34,F,Other
609998,2,M,White
302118,0,X,Unknown
334170,65,M,Black
628021,65,M,Other
725499,0,X,Unknown
208585,0,X,Unknown
700776,4,M,White
169720,0,X,Unknown
77493,3,M,Hispanic
497487,21,X,Unknown
949009,63,M,Black
43731,33,M,Black
440581,32,M,Black
282936,26,M,Hispanic
231735,51,M,Hispanic
666054,0,X,Unknown
23572,0,X,Unknown
125457,59,F,Hispanic
401963,0,X,Unknown
347823,24,M,White
453351,0,M,Unknown
474729,38,F,Hispanic
73349,12,F,Hispanic
911239,0,X,Unknown
153666,35,F,Other
86749,4,F,Hispanic
198085,42,F,White
447533,0,X,Unknown
940048,0,X,Unknown
263048,22,M,Hispanic
353283,2,X,Unknown
335014,56,F,Hispanic
846260,22,F,Other
340463,64,F,White
421120,27,M,White
496925,0,X,Unknown
74439,65,M,White
348785,19,M,Black
889699,42,M,Other
581038,27,M,Hispanic
280240,32,F,Hispanic
757942,38,M,Black
219091,77,F,Hispanic
705083,26,F,Hispanic
502534,35,M,Unknown
387536,82,F,Black
142796,54,F,Hispanic
44988,0,X,Unknown
269965,37,F,Other
312634,28,F,Black
848488,0,X,Unknown
612794,45,M,Black
637202,0,X,Unknown
339164,47,F,Other
958796,0,X,Unknown
446471,0,X,Unknown
501048,29,F,Hispanic
725220,36,M,Black
285865,35,M,Asian
589969,64,M,Hispanic
514671,56,M,Hispanic
207823,29,F,Black
895986,25,F,Hispanic
25333,29,F,Black
784989,0,X,Unknown
930927,0,X,Unknown
311005,36,M,White
656055,53,M,White
7558,47,F,Other
829256,2,F,White
551580,0,X,Unknown
308302,53,F,Black
108247,3,F,Black
836626,0,X,Unknown
828083,28,M,Hispanic
848089,4,F,Hispanic
56356,0,X,Unknown
289878,29,F,Hispanic
878010,5,M,Hispanic
353367,37,F,Black
484008,68,F,White
45054,11,M,Hispanic
506762,35,M,Asian
722439,0,X,Unknown
559127,37,F,Asian
485152,53,M,Black
547356,49,M,Black
539414,7,F,Black
934107,0,X,Unknown
570619,54,M,Black
647843,0,X,Unknown
542204,61,M,White
609209,44,M,Hispanic
51441,54,M,White
638909,34,F,Hispanic
698872,29,M,Hispanic
620711,39,F,Hispanic
296429,22,M,Hispanic
723404,26,M,Asian
476004,0,X,Unknown
782837,49,F,Black
727044,31,F,Hispanic
401049,34,M,Asian
649352,3,F,Hispanic
383931,35,M,White
368860,31,F,Hispanic
620577,23,F,Hispanic
908474,0,X,Unknown
185824,28,F,Hispanic
812154,33,M,Hispanic
170613,19,F,Black
428543,35,M,Hispanic
659792,3,F,Asian
741536,0,X,Unknown
440368,16,F,Hispanic
339187,61,M,White
510122,29,F,Asian
825971,79,F,Other
772308,41,M,Black
870480,52,F,Hispanic
49280,63,F,Hispanic
490740,56,F,Pacific Islander
877483,3,M,Hispanic
821571,43,F,Black
616892,59,F,Hispanic
874001,37,F,Hispanic
216918,26,F,White
30027,26,F,White
737146,47,M,Hispanic
245853,2,M,Hispanic
576264,6,F,White
871602,0,X,Unknown
632290,0,X,Unknown
211084,65,M,White
